source,T_MeV,sigma_GeV3,free_energy,residual_norm
bk_s_curve,82.4132985893142,0.09602179609427478,-0.1000967346518754,1.8862078565717866e-11
bk_s_curve,82.43213967834681,0.09602066603449484,-0.10007071597097474,5.724920537630851e-12
bk_s_curve,82.45099673774375,0.09601953408659394,-0.10004465431597748,2.7036206606823043e-11
bk_s_curve,82.46986979076489,0.09601840024630681,-0.10001854963547406,4.070205283923656e-11
bk_s_curve,82.48875886071633,0.0960172645093526,-0.09999240187804696,4.693068156313984e-11
bk_s_curve,82.50766397095289,0.0960161268714366,-0.09996621099226169,2.3728075060347464e-11
bk_s_curve,82.52658514487747,0.09601498732826128,-0.09993997692667815,3.859024211294582e-12
bk_s_curve,82.54552240594262,0.0960138458755084,-0.09991369962984585,1.6429801963369073e-11
bk_s_curve,82.56447577764658,0.09601270250885033,-0.09988737905029374,1.5163370559179157e-11
bk_s_curve,82.58344528353884,0.09601155722395174,-0.09986101513655299,1.2659540082893272e-11
bk_s_curve,82.6024309472151,0.09601041001645366,-0.09983460783713774,8.85519435556148e-12
bk_s_curve,82.62143279232119,0.09600926088199135,-0.09980815710055196,1.631927926126764e-11
bk_s_curve,82.64045084255184,0.09600810981619191,-0.09978166287529076,7.390754674929667e-12
bk_s_curve,82.65948512165099,0.09600695681466642,-0.09975512510983287,8.05328026487473e-12
bk_s_curve,82.67853565341025,0.09600580187300356,-0.0997285437526572,1.0677958517391062e-11
bk_s_curve,82.69760246167273,0.09600464498680145,-0.09970191875222693,2.252575903582965e-11
bk_s_curve,82.71668557032828,0.0960034861516211,-0.09967525005699698,2.237082741274321e-11
bk_s_curve,82.73578500331892,0.09600232536303126,-0.09964853761540939,1.7341794666947408e-11
bk_s_curve,82.75490078463496,0.0960011626165713,-0.09962178137590227,2.9816649149694285e-11
bk_s_curve,82.77403293831621,0.09599999790777758,-0.0995949812868977,1.522310055790399e-11
bk_s_curve,82.79318148845348,0.09599883123217585,-0.09956813729681674,1.2345013900016966e-11
bk_s_curve,82.8123464591881,0.09599766258527588,-0.09954124935406582,6.279698983036042e-12
bk_s_curve,82.83152787470989,0.09599649196256714,-0.09951431740704149,1.5648260465184194e-11
bk_s_curve,82.85072575925835,0.09599531935953087,-0.09948734140413688,2.353950367961488e-11
bk_s_curve,82.86994013712767,0.09599414477164657,-0.09946032129373214,2.5161872585499623e-11
bk_s_curve,82.88917103265749,0.09599296819436001,-0.09943325702419933,6.3100080716083085e-12
bk_s_curve,82.90841847024252,0.09599178962312971,-0.0994061485439038,1.0936140881767642e-11
bk_s_curve,82.92768247432564,0.09599060905337159,-0.09937899580120417,1.4175327578413999e-12
bk_s_curve,82.94696306940136,0.09598942648051081,-0.0993517987444445,2.6361524074758336e-11
bk_s_curve,82.96626028001633,0.09598824189995067,-0.09932455732196817,3.399452941366121e-11
bk_s_curve,82.98557413076674,0.09598705530707775,-0.09929727148210718,9.811373935519896e-12
bk_s_curve,83.00490464630191,0.09598586669727449,-0.09926994117318573,3.283429084177669e-11
bk_s_curve,83.02425185132253,0.09598467606591102,-0.09924256634352384,4.0588143956910017e-11
bk_s_curve,83.04361577057927,0.09598348340832608,-0.09921514694143081,4.839684208945982e-12
bk_s_curve,83.06299642887774,0.09598228871986829,-0.09918768291520716,4.06064071256651e-12
bk_s_curve,83.08239385107193,0.09598109199585061,-0.09916017421315242,1.678535088700528e-11
bk_s_curve,83.10180806207099,0.09597989323159395,-0.09913262078355399,3.770150858173338e-11
bk_s_curve,83.12123908683446,0.09597869242238763,-0.09910502257469392,2.384609176786512e-11
bk_s_curve,83.14068695037561,0.09597748956352099,-0.09907737953485067,1.8871182394519792e-11
bk_s_curve,83.16015167775993,0.09597628465026474,-0.09904969161229213,1.982120023669154e-11
bk_s_curve,83.17963329410333,0.09597507767786227,-0.09902195875528001,1.466837762365003e-11
bk_s_curve,83.19913182457888,0.09597386864157155,-0.09899418091207302,2.8302804544466653e-11
bk_s_curve,83.21864729440935,0.09597265753661052,-0.0989663580309181,6.447825606770152e-11
bk_s_curve,83.2381797288722,0.09597144435820326,-0.0989384900600665,3.909561563375519e-11
bk_s_curve,83.25772915329692,0.09597022910153956,-0.09891057694775292,4.500677608376691e-11
bk_s_curve,83.27729559306715,0.09596901176181392,-0.09888261864221051,2.7479296615950943e-11
bk_s_curve,83.29687907362026,0.09596779233419188,-0.09885461509167075,1.6722512263811495e-11
bk_s_curve,83.31647962044796,0.0959665708138426,-0.09882656624435548,5.787814671975866e-12
bk_s_curve,83.33609725909312,0.0959653471958984,-0.09879847204847891,2.798533627057509e-11
bk_s_curve,83.35573201515663,0.09596412147549936,-0.09877033245225782,1.0219436408220872e-11
bk_s_curve,83.37538391428963,0.09596289364775389,-0.09874214740389863,1.497024726404561e-12
bk_s_curve,83.39505298220055,0.09596166370777097,-0.09871391685160773,2.5007940163135345e-11
bk_s_curve,83.41473924465124,0.09596043165063597,-0.09868564074357734,8.111289417911394e-12
bk_s_curve,83.4344427274554,0.09595919747141153,-0.09865731902800626,1.4269974091263293e-11
bk_s_curve,83.45416345648658,0.09595796116517084,-0.0986289516530824,1.2341794253245553e-11
bk_s_curve,83.47390145767095,0.09595672272695599,-0.09860053856699409,1.885080980201792e-11
bk_s_curve,83.49365675698766,0.0959554821517901,-0.09857207971791968,1.8441914662048475e-11
bk_s_curve,83.51342938047365,0.09595423943468816,-0.09854357505404009,2.771000096046805e-11
bk_s_curve,83.53321935422112,0.09595299457065817,-0.09851502452352873,1.2114753644709708e-12
bk_s_curve,83.55302670437646,0.09595174755468185,-0.09848642807455776,2.6047330958789416e-11
bk_s_curve,83.57285145714187,0.09595049838172882,-0.09845778565529274,4.801492536898877e-12
bk_s_curve,83.59269363877613,0.09594924704675475,-0.09842909721389823,6.8064998082206785e-12
bk_s_curve,83.61255327559408,0.09594799354470644,-0.09840036269853718,3.181910290805945e-11
bk_s_curve,83.63243039396605,0.09594673787050623,-0.09837158205736724,4.8689940967960865e-12
bk_s_curve,83.6523250203189,0.09594548001906668,-0.0983427552385457,1.3717915692268434e-11
bk_s_curve,83.67223718113522,0.09594421998528112,-0.09831388219021978,1.0774880987440838e-11
bk_s_curve,83.69216690295495,0.09594295776403583,-0.09828496286054676,4.2378045517210694e-11
bk_s_curve,83.71211421237544,0.09594169335019574,-0.09825599719767132,5.391403989918331e-11
bk_s_curve,83.73207913604892,0.09594042673861404,-0.09822698514974255,3.851197138970974e-12
bk_s_curve,83.752061700687,0.09593915792412701,-0.09819792666489872,2.918276731378455e-11
bk_s_curve,83.7720619330574,0.09593788690155415,-0.0981688216912897,3.560479688857754e-11
bk_s_curve,83.79207985998302,0.0959366136656951,-0.09813967017705111,1.0348444323682315e-11
bk_s_curve,83.81211550834861,0.0959353382113492,-0.09811047207032174,2.3264334902961536e-11
bk_s_curve,83.8321689050944,0.09593406053329144,-0.09808122731924393,1.7239376592925737e-11
bk_s_curve,83.85224007721631,0.09593278062627018,-0.0980519358719514,3.564598616279113e-11
bk_s_curve,83.87232905177233,0.09593149848503797,-0.09802259767657763,4.9378889865892006e-11
bk_s_curve,83.8924358558758,0.09593021410431607,-0.09799321268126085,2.0730028804649692e-11
bk_s_curve,83.91256051669998,0.09592892747883243,-0.09796378083413242,2.1777413206081064e-11
bk_s_curve,83.93270306147492,0.09592763860326749,-0.09793430208332593,4.466038650008386e-12
bk_s_curve,83.95286351749127,0.0959263474723154,-0.09790477637697484,1.2770062784994707e-11
bk_s_curve,83.97304191209595,0.09592505408062303,-0.09787520366321048,1.2377932012697102e-11
bk_s_curve,83.9932382726984,0.095923758422863,-0.09784558389016516,1.896149903757305e-12
bk_s_curve,84.01345262676273,0.09592246049364672,-0.09781591700597443,1.9258428185509047e-11
bk_s_curve,84.03368500181718,0.09592116028760615,-0.09778620295876359,9.487688412690432e-12
bk_s_curve,84.05393542544566,0.0959198577993408,-0.09775644169667513,2.85074741590563e-11
bk_s_curve,84.0742039252919,0.09591855302342522,-0.09772663316783257,1.1403988864344683e-11
bk_s_curve,84.09449052906349,0.09591724595444422,-0.0976967773203752,2.578670610375866e-11
bk_s_curve,84.11479526452283,0.09591593658693943,-0.09766687410243904,2.8431867971079328e-11
bk_s_curve,84.13511815949516,0.0959146249154467,-0.09763692346215554,8.907541371172556e-12
bk_s_curve,84.15545924186586,0.0959133109344966,-0.0976069253476631,1.6413537196058314e-12
bk_s_curve,84.17581853958109,0.0959119946385859,-0.09757687970710166,3.9293179820987234e-11
bk_s_curve,84.19619608064583,0.09591067602220166,-0.09754678648860854,4.461397917765453e-11
bk_s_curve,84.21659189312693,0.09590935507981567,-0.09751664564032442,3.94046462126596e-11
bk_s_curve,84.23700600515373,0.09590803180588424,-0.09748645711039425,4.362765704257754e-11
bk_s_curve,84.25743844491349,0.09590670619483689,-0.09745622084696123,1.628708279355351e-11
bk_s_curve,84.27788924065781,0.09590537824110766,-0.0974259367981712,1.0852152509954749e-11
bk_s_curve,84.29835842069866,0.09590404793909468,-0.09739560491217662,2.4504509532619068e-11
bk_s_curve,84.31884601340869,0.09590271528317806,-0.09736522513712415,6.892542092629128e-12
bk_s_curve,84.33935204722309,0.09590138026774021,-0.09733479742117138,2.4624746686185972e-12
bk_s_curve,84.35987655064014,0.09590004288712606,-0.09730432171247262,3.567229844847475e-11
bk_s_curve,84.38041955221875,0.0958987031356788,-0.09727379795918956,1.6822321313725297e-11
bk_s_curve,84.40098108058095,0.09589736100771062,-0.09724322610948358,2.720823566448871e-11
bk_s_curve,84.4215611644109,0.0958960164975269,-0.09721260611151819,2.9903135523312585e-11
bk_s_curve,84.44215983245579,0.09589466959941684,-0.09718193791346619,1.2264633753034104e-11
bk_s_curve,84.46277711352478,0.09589332030763834,-0.09715122146349583,5.749123399567679e-12
bk_s_curve,84.48341303649232,0.0958919686164541,-0.09712045670978525,7.285783087951359e-12
bk_s_curve,84.50406763029402,0.09589061452009236,-0.0970896436005152,1.244143676970566e-11
bk_s_curve,84.52474092392876,0.09588925801276169,-0.09705878208386944,2.968830736804762e-11
bk_s_curve,84.54543294646078,0.09588789908866904,-0.09702787210803353,4.018563259933217e-12
bk_s_curve,84.56614372701696,0.09588653774199475,-0.09699691362120325,1.5900170069471642e-11
bk_s_curve,84.5868732947873,0.09588517396689804,-0.09696590657157189,3.600436615514013e-11
bk_s_curve,84.60762167902746,0.09588380775751901,-0.09693485090734395,2.5992541452524165e-12
bk_s_curve,84.6283889090574,0.09588243910800365,-0.0969037465767238,1.300454188779554e-11
bk_s_curve,84.6491750142595,0.09588106801244041,-0.09687259352792185,3.6638581057957254e-11
bk_s_curve,84.66998002408435,0.09587969446493626,-0.09684139170915936,2.8945124075363537e-11
bk_s_curve,84.69080396804263,0.09587831845954868,-0.0968101410686495,4.3593462173419084e-11
bk_s_curve,84.71164687571543,0.0958769399903544,-0.09677884155462876,1.6752488285476375e-11
bk_s_curve,84.73250877674478,0.09587555905137396,-0.09674749311532174,1.55223611741917e-11
bk_s_curve,84.75338970084051,0.09587417563663768,-0.09671609569896801,3.000266701747023e-12
bk_s_curve,84.7742896777766,0.09587278974013887,-0.09668464925381426,1.935612781167606e-11
bk_s_curve,84.79520873739372,0.09587140135586675,-0.09665315372811091,3.993694264181613e-12
bk_s_curve,84.81614690959861,0.09587001047777649,-0.09662160907011418,6.557865361855875e-12
bk_s_curve,84.83710422436384,0.09586861709982678,-0.09659001522808472,2.628008921590208e-11
bk_s_curve,84.85808071172767,0.095867221215933,-0.0965583721502941,1.2509049351905333e-11
bk_s_curve,84.87907640179566,0.09586582282001287,-0.09652667978501747,3.029382300567818e-11
bk_s_curve,84.90009132474096,0.09586442190595786,-0.09649493808053894,3.415556726338309e-11
bk_s_curve,84.92112551080139,0.09586301846763004,-0.09646314698514859,1.2830347895231853e-11
bk_s_curve,84.94217899028413,0.09586161249889204,-0.09643130644714352,3.062267106557215e-11
bk_s_curve,84.9632517935618,0.09586020399357155,-0.0963994164148293,2.7369995159176597e-11
bk_s_curve,84.98434395107613,0.09585879294548864,-0.09636747683651754,3.49996698290056e-11
bk_s_curve,85.00545549333525,0.09585737934843401,-0.09633548766052726,1.8745893726190843e-11
bk_s_curve,85.02658645091607,0.09585596319618943,-0.09630344883518999,1.113992231793759e-11
bk_s_curve,85.04773685446256,0.09585454448250946,-0.09627136030883825,1.65253921657893e-11
bk_s_curve,85.06890673468864,0.09585312320113851,-0.09623922202981962,2.5126345448711618e-11
bk_s_curve,85.09009612237406,0.09585169934578192,-0.09620703394648296,1.5562995336892982e-11
bk_s_curve,85.11130504836994,0.09585027291015549,-0.0961747960071934,4.8104742411680945e-11
bk_s_curve,85.13253354359554,0.09584884388793545,-0.09614250816031929,3.693323424869277e-12
bk_s_curve,85.15378163903748,0.09584741227278072,-0.09611017035423894,2.493932838021351e-11
bk_s_curve,85.17504936575348,0.0958459780583287,-0.09607778253734019,2.5676016868203533e-11
bk_s_curve,85.19633675487033,0.0958445412382087,-0.09604534465802106,2.9558577807620168e-12
bk_s_curve,85.21764383758516,0.09584310180602988,-0.09601285666468597,2.515421204662971e-11
bk_s_curve,85.23897064516115,0.09584165975535074,-0.09598031850575542,1.9703072506871422e-11
bk_s_curve,85.26031720893747,0.09584021507975791,-0.09594773012965191,1.786926162594682e-11
bk_s_curve,85.28168356031814,0.0958387677727748,-0.09591509148481236,3.4003910798219295e-12
bk_s_curve,85.30306973078319,0.0958373178279504,-0.09588240251967795,5.152711590739045e-12
bk_s_curve,85.32447575187614,0.09583586523875372,-0.09584966318271354,1.5418777365994174e-12
bk_s_curve,85.3459016552182,0.09583440999869311,-0.09581687342237567,2.4735768988648488e-12
bk_s_curve,85.36734747249758,0.09583295210121874,-0.09578403318715299,8.094080961029704e-12
bk_s_curve,85.38881323547615,0.09583149153977456,-0.09575114242552063,2.7480240305521875e-12
bk_s_curve,85.41029897598388,0.09583002830778124,-0.09571820108598311,2.0887236384936614e-11
bk_s_curve,85.43180472592645,0.09582856239864151,-0.09568520911705142,3.694516914620749e-11
bk_s_curve,85.45333051727974,0.09582709380574116,-0.09565216646724341,3.2050639919845025e-11
bk_s_curve,85.47487638209124,0.09582562252242977,-0.09561907308509349,1.579242292493177e-11
bk_s_curve,85.49644235248009,0.09582414854204685,-0.09558592891914379,2.8906210758350426e-11
bk_s_curve,85.51802846064061,0.09582267185791907,-0.095552733917949,6.209532887879732e-12
bk_s_curve,85.5396347388372,0.09582119246334228,-0.0955194880300803,8.079703572860808e-12
bk_s_curve,85.56126121940906,0.09581971035158722,-0.09548619120411272,1.4418355398504445e-11
bk_s_curve,85.58290793476654,0.0958182255159108,-0.09545284338864068,8.560707698279657e-12
bk_s_curve,85.60457491739591,0.09581673794955131,-0.09541944453226878,2.126576692518256e-11
bk_s_curve,85.62626219985395,0.0958152476457172,-0.09538599458360925,1.216027278871934e-11
bk_s_curve,85.64796981477481,0.09581375459760431,-0.09535249349129543,3.105782298007398e-11
bk_s_curve,85.66969779486415,0.09581225879838517,-0.09531894120397146,5.1389004163127083e-11
bk_s_curve,85.69144617290104,0.09581076024119506,-0.09528533767028945,3.055206088120599e-11
bk_s_curve,85.7132149817435,0.09580925891918558,-0.09525168283891841,2.5819402171833872e-11
bk_s_curve,85.73500425431803,0.0958077548254441,-0.09521797665853941,2.449535019266591e-11
bk_s_curve,85.75681402363078,0.09580624795305763,-0.09518421907785478,7.489786568726231e-12
bk_s_curve,85.77864432276117,0.09580473829509173,-0.09515041004556575,7.333023077649159e-12
bk_s_curve,85.80049518486446,0.09580322584458821,-0.09511654951039837,2.7278457270796252e-11
bk_s_curve,85.82236664317023,0.09580171059456549,-0.09508263742109134,2.6191160351629605e-11
bk_s_curve,85.84425873098473,0.09580019253801489,-0.09504867372639388,1.858335707538572e-11
bk_s_curve,85.86617148169158,0.09579867166792537,-0.09501465837507554,5.129896507582998e-12
bk_s_curve,85.88810492874785,0.09579714797723657,-0.09498059131591816,3.158306949302414e-11
bk_s_curve,85.91005910568904,0.09579562145888244,-0.0949464724977117,4.525657626430757e-11
bk_s_curve,85.93203404612586,0.09579409210576939,-0.09491230186927022,3.2332136967738734e-11
bk_s_curve,85.95402978374807,0.09579255991079146,-0.09487807937941996,6.8349215176510825e-12
bk_s_curve,85.9760463523195,0.09579102486679733,-0.09484380497700208,4.16905954203628e-11
bk_s_curve,85.99808378568483,0.09578948696664258,-0.09480947861087104,7.262901391413834e-11
bk_s_curve,86.02014211776292,0.09578794620313917,-0.09477510022990095,1.982436437231172e-11
bk_s_curve,86.04222138255234,0.09578640256907654,-0.0947406697829775,1.8534063173092363e-11
bk_s_curve,86.06432161413021,0.09578485605723487,-0.09470618721900814,4.801936626108727e-12
bk_s_curve,86.0864428466493,0.09578330666035878,-0.09467165248690912,1.4579115692470168e-11
bk_s_curve,86.10858511434336,0.09578175437117636,-0.09463706553561822,2.7127300405993537e-11
bk_s_curve,86.13074845152477,0.09578019918238949,-0.09460242631408745,1.912170422002646e-11
bk_s_curve,86.15293289258311,0.09577864108668353,-0.09456773477128992,1.3325673897668366e-11
bk_s_curve,86.17513847198873,0.09577708007670656,-0.09453299085620862,1.0373923942097463e-11
bk_s_curve,86.19736522429059,0.0957755161451035,-0.09449819451784607,3.598271680615994e-11
bk_s_curve,86.21961318411739,0.09577394928446527,-0.09446334570522585,5.548650428011115e-11
bk_s_curve,86.24188238617788,0.09577237948740074,-0.09442844436738601,5.07260899951234e-11
bk_s_curve,86.26417286526193,0.0957708067464593,-0.0943934904533785,4.844402656800639e-12
bk_s_curve,86.28648465623712,0.09576923105417973,-0.09435848391227757,1.3250012198540162e-11
bk_s_curve,86.30881779405449,0.09576765240307922,-0.09432342469317782,4.8362036597637825e-11
bk_s_curve,86.33117231374298,0.09576607078564414,-0.09428831274518838,2.964395395821384e-11
bk_s_curve,86.35354825041568,0.0957644861943553,-0.09425314801742815,1.9006740625826524e-11
bk_s_curve,86.37594563926523,0.09576289862163742,-0.0942179304590524,3.7224279214598255e-11
bk_s_curve,86.39836451556697,0.09576130805992397,-0.09418266001921734,1.5395296149023352e-11
bk_s_curve,86.420804914676,0.09575971450159901,-0.09414733664711424,3.2443769892864793e-12
bk_s_curve,86.44326687203187,0.09575811793904067,-0.09411196029193951,2.3145430017024182e-11
bk_s_curve,86.46575042315526,0.09575651836459431,-0.09407653090291435,2.853739466956995e-11
bk_s_curve,86.48825560364915,0.0957549157705741,-0.09404104842928303,5.0079662639035405e-11
bk_s_curve,86.51078244919886,0.09575331014927246,-0.09400551282030016,9.938938561049326e-12
bk_s_curve,86.53333099557365,0.0957517014929693,-0.0939699240252441,9.208744877753361e-12
bk_s_curve,86.55590127862706,0.0957500897939141,-0.09393428199341919,1.0027312313809489e-11
bk_s_curve,86.57849333429459,0.09574847504432181,-0.09389858667414151,8.383349570095788e-12
bk_s_curve,86.60110719859554,0.0957468572363896,-0.09386283801675215,1.2712497721167892e-11
bk_s_curve,86.62374290763381,0.09574523636229117,-0.09382703597060689,1.386735171138298e-11
bk_s_curve,86.64640049759721,0.09574361241417148,-0.09379118048508758,4.65528726678599e-11
bk_s_curve,86.66908000475797,0.09574198538414615,-0.09375527150959208,2.6387170226627177e-11
bk_s_curve,86.69178146547492,0.09574035526431364,-0.09371930899354512,5.353828491649892e-12
bk_s_curve,86.71450491618802,0.0957387220467484,-0.09368329288638676,3.3595348725157237e-12
bk_s_curve,86.73725039342744,0.09573708572348945,-0.09364722313758159,3.2795655080519737e-11
bk_s_curve,86.76001793380468,0.09573544628655431,-0.09361109969661231,1.3932743847533402e-11
bk_s_curve,86.78280757401924,0.09573380372793489,-0.09357492251298599,3.434136308655411e-11
bk_s_curve,86.80561935085679,0.0957321580395947,-0.09353869153623326,4.995115432393504e-12
bk_s_curve,86.82845330118826,0.09573050921348607,-0.09350240671589981,2.3286428341151577e-11
bk_s_curve,86.8513094619712,0.09572885724150773,-0.09346606800155768,2.255579056864576e-11
bk_s_curve,86.87418787025267,0.09572720211556239,-0.09342967534280182,1.9828028108292983e-11
bk_s_curve,86.89708856316184,0.09572554382749508,-0.09339322868924832,3.970823669874335e-12
bk_s_curve,86.92001157791974,0.09572388236914804,-0.0933567279905367,2.4908075602070312e-11
bk_s_curve,86.94295695183278,0.09572221773233035,-0.09332017319632689,5.1097792663767905e-11
bk_s_curve,86.96592472229763,0.09572054990882799,-0.0932835642563012,5.313083306646149e-12
bk_s_curve,86.98891492679533,0.09571887889038927,-0.09324690112017178,6.444050848486427e-11
bk_s_curve,87.01192760289747,0.09571720466873809,-0.09321018373766418,5.728750807065808e-12
bk_s_curve,87.03496278826638,0.09571552723558582,-0.09317341205854099,1.4808598791660188e-11
bk_s_curve,87.05802052064917,0.09571384658259299,-0.09313658603256858,2.2004287281163215e-11
bk_s_curve,87.08110083788509,0.09571216270141861,-0.09309970560955638,1.6511958467191334e-11
bk_s_curve,87.10420377790267,0.09571047558367557,-0.09306277073932204,5.5402959997508106e-11
bk_s_curve,87.1273293787203,0.0957087852209524,-0.09302578137172485,5.079336951041569e-11
bk_s_curve,87.15047767844543,0.09570709160482684,-0.0929887374566288,1.2070400234875933e-11
bk_s_curve,87.17364871527387,0.09570539472680378,-0.09295163894393645,2.613226302017324e-11
bk_s_curve,87.19684252749782,0.09570369457843392,-0.09291448578356906,1.658284620731365e-11
bk_s_curve,87.22005915349582,0.09570199115116236,-0.09287727792547724,2.670946797067586e-11
bk_s_curve,87.24329863173908,0.0957002844364611,-0.09284001531962903,2.0028423364237824e-11
bk_s_curve,87.26656100078897,0.09569857442574206,-0.09280269791602555,4.7933434998981284e-11
bk_s_curve,87.28984629930059,0.09569686111041158,-0.09276532566468647,8.698708420240564e-12
bk_s_curve,87.31315456602017,0.09569514448183392,-0.09272789851566185,1.9187262889630574e-11
bk_s_curve,87.33648583978575,0.0956934245313521,-0.0926904164190231,3.1174118841903464e-11
bk_s_curve,87.35984015952879,0.09569170125027586,-0.09265287932487118,1.911870661785997e-11
bk_s_curve,87.38321756427214,0.09568997462987429,-0.09261528718333113,1.3495704553889709e-11
bk_s_curve,87.40661809313352,0.09568824466141627,-0.09257763994456046,1.806077509769466e-11
bk_s_curve,87.43004178532408,0.0956865113361234,-0.09253993755872761,9.152900659614716e-12
bk_s_curve,87.45348868014658,0.09568477464518353,-0.09250217997604655,3.9159453457671134e-11
bk_s_curve,87.4769588170001,0.09568303457977259,-0.09246436714674129,2.2650936681856138e-11
bk_s_curve,87.50045223537603,0.09568129113101834,-0.09242649902107329,4.969141764732399e-11
bk_s_curve,87.5239689748635,0.09567954429004091,-0.09238857554932994,6.780853656351837e-12
bk_s_curve,87.5475090751422,0.09567779404790461,-0.09235059668181748,4.951461463065243e-11
bk_s_curve,87.57107257598943,0.09567604039565761,-0.0923125623688828,1.502409308073993e-11
bk_s_curve,87.59465951727857,0.0956742833243341,-0.09227447256088746,2.7749857967052094e-11
bk_s_curve,87.61826993897787,0.0956725228249036,-0.09223632720822984,4.5822623473412705e-11
bk_s_curve,87.6419038811508,0.0956707588883378,-0.09219812626133236,2.799943610298783e-11
bk_s_curve,87.66556138395826,0.09566899150556138,-0.09215986967064475,2.2838342328412864e-11
bk_s_curve,87.68924248765812,0.09566722066746974,-0.09212155738664703,1.617156408784126e-11
bk_s_curve,87.71294723260507,0.09566544636494588,-0.09208318935984713,5.934785995975744e-11
bk_s_curve,87.73667565924968,0.0956636685888107,-0.09204476554078155,3.182137886525993e-11
bk_s_curve,87.76042780814062,0.09566188732987889,-0.09200628588001385,1.2831180562500322e-11
bk_s_curve,87.78420371992536,0.09566010257891355,-0.09196775032814013,6.140266073373368e-11
bk_s_curve,87.80800343534835,0.09565831432668424,-0.09192915883578073,4.094058425607727e-12
bk_s_curve,87.83182699525352,0.0956565225638842,-0.0918905113535889,2.7273849845244058e-11
bk_s_curve,87.85567444058313,0.09565472728120374,-0.09185180783224646,8.296863196477489e-12
bk_s_curve,87.8795458123785,0.09565292846929938,-0.09181304822246593,1.697642026954327e-11
bk_s_curve,87.9034411517798,0.09565112611878965,-0.09177423247498717,6.538380947773703e-12
bk_s_curve,87.92736050002824,0.09564932022026344,-0.09173536054058029,2.5359991884243982e-11
bk_s_curve,87.95130389846331,0.09564751076427742,-0.09169643237004799,2.559907841259701e-11
bk_s_curve,87.9752713885256,0.09564569774135728,-0.09165744791422216,2.0212831408628062e-11
bk_s_curve,87.99926301175627,0.09564388114199548,-0.0916184071239603,1.4511336576816802e-11
bk_s_curve,88.0232788097977,0.09564206095665584,-0.09157930995016104,2.397015919086698e-11
bk_s_curve,88.0473188243947,0.09564023717577928,-0.09154015634374309,6.148082043466729e-12
bk_s_curve,88.07138309738906,0.09563840978974099,-0.09150094625566324,1.044708763942026e-11
bk_s_curve,88.09547167072995,0.09563657878892728,-0.09146167963690408,1.950439809661475e-12
bk_s_curve,88.11958458646626,0.09563474416365775,-0.09142235643848853,1.2305212404584154e-11
bk_s_curve,88.14372188674933,0.09563290590424565,-0.09138297661145818,5.637601496744082e-12
bk_s_curve,88.16788361383244,0.09563106400094419,-0.0913435401068964,2.1686097362305645e-11
bk_s_curve,88.19206981007464,0.09562921844399531,-0.09130404687591478,4.9215076458608564e-12
bk_s_curve,88.2162805179356,0.09562736922359745,-0.09126449686965542,3.831185368952106e-11
bk_s_curve,88.24051577998173,0.09562551632992553,-0.09122489003929363,2.327465997709055e-11
bk_s_curve,88.26477563887953,0.09562365975310552,-0.09118522633604104,5.451639140119369e-12
bk_s_curve,88.2890601374053,0.09562179948324066,-0.09114550571113562,3.3879510308310046e-11
bk_s_curve,88.31336931843605,0.09561993551041108,-0.09110572811585017,2.489564110419451e-12
bk_s_curve,88.33770322495342,0.09561806782462988,-0.09106589350149485,2.0232704400768853e-12
bk_s_curve,88.36206190004879,0.09561619641591362,-0.09102600181940625,2.078337502098293e-12
bk_s_curve,88.3864453869153,0.09561432127422134,-0.09098605302095625,2.0605739337042905e-12
bk_s_curve,88.41085372885374,0.09561244238948967,-0.09094604705755151,2.4627522243747535e-11
bk_s_curve,88.43528696927106,0.09561055975160779,-0.09090598388063054,4.790445817803857e-12
bk_s_curve,88.4597451516819,0.09560867335045534,-0.09086586344166939,1.2633449841814581e-11
bk_s_curve,88.48422831970542,0.09560678317583707,-0.09082568569217278,2.104599827745801e-11
bk_s_curve,88.50873651707221,0.09560488921756692,-0.09078545058368005,2.5900170896875352e-11
bk_s_curve,88.53326978761763,0.09560299146540309,-0.09074515806776914,6.787903572558207e-12
bk_s_curve,88.55782817528667,0.09560108990905952,-0.09070480809604828,1.0528411475974053e-11
bk_s_curve,88.58241172413098,0.09559918453823181,-0.09066440062016108,1.5916601370236094e-11
bk_s_curve,88.6070204783129,0.09559727534256585,-0.09062393559178497,3.4508396140608966e-11
bk_s_curve,88.63165448210306,0.09559536231169015,-0.09058341296263779,8.768208381582099e-12
bk_s_curve,88.65631377988255,0.09559344543517728,-0.09054283268446692,3.710365348297273e-12
bk_s_curve,88.6809984161416,0.09559152470258628,-0.09050219470905137,9.54281098586307e-12
bk_s_curve,88.70570843547961,0.09558960010341733,-0.09046149898821608,5.7610582970824e-12
bk_s_curve,88.73044388260828,0.095587671627149,-0.09042074547381311,2.979172464279145e-12
bk_s_curve,88.75520480234978,0.0955857392632227,-0.09037993411773411,1.2827461315367827e-11
bk_s_curve,88.77999123963704,0.09558380300103335,-0.09033906487190294,2.3511415037091865e-11
bk_s_curve,88.80480323951379,0.09558186282994967,-0.09029813768828618,2.4233948181517917e-12
bk_s_curve,88.82964084714004,0.0955799187393132,-0.0902571525188778,4.101319284188776e-11
bk_s_curve,88.85450410778124,0.0955779707183874,-0.09021610931571725,2.659511499913947e-11
bk_s_curve,88.87939306682154,0.09557601875645559,-0.09017500803087324,1.5886958415478603e-11
